title,website,phone_international,emails,contact_pages,instagram,youtube,twitter,linkedin,facebook
Texas Giant Shop,https://www.sixflags.com/overtexas/shopping/all-park-shops,tel:+18176408900,null,null,null,null,null,null,null
The Trail Shopping Plaza,https://www.xome.com/realestate/3636-old-spanish-trl-houston-tx-77021-126775639,null,details@xome.com,https://www.xome.com/pages/contact-us,https://instagram.com/xome_com,null,https://twitter.com/xomerealestate,https://linkedin.com/company/xome,https://facebook.com/xomerealestate
Texas 36 Apparel,http://www.texasdudeshoes.com,tel:+12542704395,texas36apparel@yahoo.com,http://www.texasdudeshoes.com/policies/contact-information,https://instagram.com/texas36apparel,null,null,null,https://facebook.com/texas36apparel
Das Peach Haus at the F&W Farmstead,https://jelly.com/farmstead-culinary-experiences,tel:+18309978969,null,null,https://instagram.com/fischerandwieser,null,null,null,https://facebook.com/fischerandwieser
The Seasons,null,tel:+18309979180,null,null,null,null,null,null,null
Shoppin Baskit Food Center,null,tel:+13256252624,null,null,null,null,null,null,null
Texas Handcrafts,null,tel:+12107259900,null,null,null,null,null,null,null
Texas Trading Post-Fun Texas Stuff,http://www.txtraders.com,tel:+19795710445,null,null,null,null,https://twitter.com/texastraders,null,https://facebook.com/texastradingpost
Out West Gift Shop,null,tel:+12102248498,null,null,null,null,null,null,null
Stock Style Shop,http://stockstyleshop.com,tel:+18063685098,null,http://stockstyleshop.com/pages/contact-us,https://instagram.com/stockstyleshop,null,https://twitter.com/shop_stock,null,https://facebook.com/stockstyleshop
Talented Friends Boutique and Gifts,http://www.talentedfriendsboutique.com,tel:+13258950037,null,http://www.talentedfriendsboutique.com/pages/contact,https://instagram.com/talented_friends,null,null,null,https://facebook.com/groups/297599687295697
La Villa,null,tel:+13257881313,null,null,null,null,null,null,null
Texas Thrift Garland,https://texasthrift.com,tel:+12147030454,information@texasthrift.com,https://texasthrift.com/contact,https://instagram.com/texasthrift,null,null,null,https://facebook.com/texasthrift
Williamsburg Premium Outlets,https://www.premiumoutlets.com/outlet/williamsburg,tel:+17575650702,online@shoppremiumoutlets.com,https://www.premiumoutlets.com/contact,https://instagram.com/williamsburg_po,null,null,null,https://facebook.com/williamsburgpremiumoutlets
The Shops at Hilltop,https://www.hilltopshops.com,tel:+17574282224,null,null,null,null,null,null,null
Fair Oaks Mall,https://www.shopfairoaksmall.com/?utm_source=GoogleMyBusiness&utm_medium=Organic&utm_campaign=GMB,tel:+17033598300,null,null,null,null,null,null,null
Norfolk Premium Outlets,https://www.premiumoutlets.com/outlet/norfolk,tel:+17574470011,online@shoppremiumoutlets.com,https://www.premiumoutlets.com/contact,https://instagram.com/norfolkpo,null,null,null,https://facebook.com/norfolkpremiumoutlets
Short Pump Town Center,https://www.shortpumptowncenter.com,tel:+18043649500,shortpumpadmin@bpretail.com,null,null,null,null,null,null
THE OLD TOWN SHOP,http://theoldtownshop.com,tel:+17036844682,info@theoldtownshop.com,null,null,null,null,null,null
Colonial Williamsburg's Merchants Square,http://www.merchantssquare.org/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,tel:+17572291000,null,https://www.merchantssquare.org/contact,http://instagram.com/merchantssquare,null,https://twitter.com/merchantssquare,null,https://facebook.com/merchantssquare
Potomac Mills,https://www.simon.com/mall/potomac-mills,tel:+17034969330,null,https://www.simon.com/contact,https://instagram.com/shopotomacmills,null,null,null,https://facebook.com/potomacmills
Leesburg Premium Outlets,https://www.premiumoutlets.com/outlet/leesburg,tel:+17037373071,online@shopsimon.com,null,null,null,null,null,null
Town Center of Virginia Beach,https://towncentervb.com,null,eflorist@home-sites.com,null,https://instagram.com/towncenterofvirginiabeach,null,https://twitter.com/vbtowncenter,null,https://facebook.com/towncenterofvirginiabeach
Tysons Corner Center,https://www.tysonscornercenter.com/?utm_source=google&utm_medium=onlinesearch&utm_content=gmp_website_button&utm_campaign=yext,tel:+17038939400,connor.roman@macerich.com,https://www.tysonscornercenter.com/contact,http://instagram.com/shoptysons,https://youtube.com/user/TysonsCornerCenter,https://twitter.com/dyson,null,https://facebook.com/tysonscornercenter
Hilltop North Shopping Center,http://www.hilltopshops.com,tel:+17576278611,info@cobaltgrille.com,null,null,null,null,null,null
Shop Made in VA,https://www.shopmadeinva.com,tel:+17038619498,info@shopmadeinva.com,null,null,null,null,null,null
Barracks Road Shopping Center,http://www.barracksroad.com,tel:+14342275170,jdavidson@federalrealty.com,https://barracksroad.com/contact,https://instagram.com/barracksroad,null,null,null,https://facebook.com/barracksroad
Mosaic District,http://www.mosaicdistrict.com,tel:+17039927832,null,https://mosaicdistrict.com/contact,https://instagram.com/mosaicdistrict,https://youtube.com/mosaicdistrict,https://twitter.com/mosaicdistrict,null,https://facebook.com/mosaicdistrict
Fair City Mall,http://www.faircitymall.com,tel:+17032788801,null,null,null,null,null,null,https://facebook.com/faircitymall
Potomac Yard Center,http://www.mypotomacyard.com,tel:+12403333220,dbenmoshe@jbgsmith.com,http://www.mypotomacyard.com/contact.htm,null,null,null,null,null
Virginia Beach Antique Mall,https://www.facebook.com/VirginiaBeachAntiqueMall,tel:+17573903244,null,null,null,null,null,null,https://facebook.com/virginiabeachantiquemall
Fashion Centre at Pentagon City,https://www.simon.com/mall/fashion-centre-at-pentagon-city,tel:+17034152400,null,https://www.simon.com/contact,https://instagram.com/fashionctrpc,null,null,null,https://facebook.com/fashionctratpentagon
Virginia Gateway,http://www.vagateway.com,tel:+15714440350,null,null,null,null,null,null,null
Shenandoah Heritage Market,http://shenandoahmarket.net,tel:+15404333929,null,http://shenandoahmarket.net/html/contact.html,null,null,null,null,https://facebook.com/shenandoahheritagemarket
Greenbriar Town Center,https://www.regencycenters.com/property/detail/90090/Greenbriar-Town-Center,tel:+17034424300,aprillaney@regencycenters.com,https://www.regencycenters.com/contact,https://instagram.com/regencycenters,https://youtube.com/regencycenters,https://twitter.com/regencycenters,https://linkedin.com/company/regency-centers,https://facebook.com/regencycenters
Dulles Town Center,https://shopdullestowncenter.com,tel:+17034047120,community@hottopic.com,null,https://instagram.com/dullestowncenter,https://youtube.com/LERNERDC,https://twitter.com/regalmovies,null,https://facebook.com/dullestowncenter
Very Virginia Shop,http://www.veryvirginia.com,tel:+17039736400,veryvirginiashop@aol.com,null,https://instagram.com/veryvirginiashop,null,https://twitter.com/veryvirginia,null,https://facebook.com/veryvirginiashop
Fair Lakes Shopping Center,https://amzn.to/4icOHQs,tel:+17032270884,null,https://amzn.to/gp/help/customer/contact-us,null,null,null,null,null
The Virginia Shop,http://www.thevashop.net,tel:+14349770080,retail@thevashop.net,http://www.thevashop.net/contact-us,https://instagram.com/thevirginiashop,null,null,null,https://facebook.com/thevashop
Fox Mill Shopping Center,https://www.regencycenters.com/property/detail/90089/Fox-Mill-Shopping-Center,tel:+17034424300,aprillaney@regencycenters.com,https://www.regencycenters.com/contact,https://instagram.com/regencycenters,https://youtube.com/regencycenters,https://twitter.com/regencycenters,https://linkedin.com/company/regency-centers,https://facebook.com/regencycenters
Hilltop East Shopping Center,http://www.hilltopshops.com,tel:+17574281443,info@cobaltgrille.com,null,null,null,null,null,null
Sully Place Shopping Center,http://www.beattycos.com/wp-content/uploads/2014/12/Sully-Place_12-18-14.pdf,tel:+17038210500,null,null,null,null,null,null,null
Williamsburg Antique Mall,https://antiqueswilliamsburg.com,tel:+17577760094,null,https://antiqueswilliamsburg.com/contact.html,null,null,https://twitter.com/wmbgantiquemall,null,https://facebook.com/williamsburgantiquesmall
Made in Virginia Store,https://www.madeinva.com,tel:+15403712030,null,null,null,null,null,null,null
Virginia Store,http://thevirginiastore.org,tel:+17577270600,null,https://thevirginiastore.org/contact-us,null,null,null,null,null
The Shops at Stonewall,https://www.regencycenters.com/property/detail/774/The-Shops-at-Stonewall,tel:+17034424300,null,https://www.regencycenters.com/contact,https://instagram.com/regencycenters,https://youtube.com/regencycenters,https://twitter.com/regencycenters,https://linkedin.com/company/regency-centers,https://facebook.com/regencycenters
Virginia Museum of Fine Arts Shop,http://vmfashop.com,tel:+18043401525,null,null,https://instagram.com/vmfa_shop,null,https://twitter.com/vmfa,null,https://facebook.com/vmfashop
Oakton Shopping Center,http://www.redwoodcommercial.net/?p=32,tel:+17033788444,jhadlock@redwoodcommercial.net,null,null,null,null,null,null
La Promenade Distinctive Shops,http://www.lapromenadeshoppes.com,tel:+17574228839,bsedel@sedelusa.com,null,https://instagram.com/lapromenadeshoppes,null,https://twitter.com/jmclaughlinny,null,https://facebook.com/lapromenadedistinctiveshoppes
The Shops at Fairfax Square,http://theshopsatfairfaxsquare.com,tel:+17038937700,tysons@salonnordine.com,null,https://instagram.com/theshopsatfairfaxsquare,null,https://twitter.com/fairfaxsquare,null,https://facebook.com/shopsatfairfaxsquare
Virginia Made Shop,http://www.vamade.com,tel:+18005446118,vamadeorders@gmail.com,null,null,null,null,null,https://facebook.com/virginia-made-shop-284272438268452
Virginia Gift Shop,https://www.facebook.com/vagiftshop,tel:+15407434022,null,null,null,null,null,null,https://facebook.com/vagiftshop
Virginia Village,null,tel:+15712230001,null,null,null,null,null,null,null
Shoppes of Foxchase,https://firstwash.propertycapsule.com/p/commercial-real-estate-listings/Alexandria-VA-22304/shoppesatfoxchase,tel:+13019077800,hhagerty@firstwash.com,null,null,null,https://twitter.com/fwrlive,https://linkedin.com/company/first-washington-realty-inc.,null
HobbyTown,https://www.hobbytown.com,tel:+17573064760,null,null,null,null,null,null,null
Landstown Commons,https://www.acadiarealty.com/properties/search/property/231-landstown-commons-virginia-beach?utm_source=extnet&utm_medium=yext,tel:+19142883330,dannibale@acadiarealty.com,https://www.acadiarealty.com/contact,null,null,null,https://linkedin.com/company/acadia-realty-trust,null
Yorktowne Plaza Shopping Center,https://amzn.to/3PlDMrd,null,null,null,null,null,null,null,null
Sunsations,http://www.sunsationsusa.com,tel:+17574224321,info@sunsationsusa.com,null,https://instagram.com/sunsations_store,null,null,null,https://facebook.com/sunsationsusa
Lynnhaven North Shopping Center,http://google.com/url?q=https%3A%2F%2Fbusiness.google.com%2Fwebsite_shared%2Flaunch_bw.html%3Ff%3Dhttps%3A%2F%2Famzn.to%2F4f1Djq6,null,null,null,null,null,null,null,null
Regency Hilltop Shopping Center,http://google.com/url?q=https%3A%2F%2Fbusiness.google.com%2Fwebsite_shared%2Flaunch_bw.html%3Ff%3Dhttps%3A%2F%2Famzn.to%2F3WjCP65,tel:+17576278611,null,null,null,null,null,null,null
Virginia Center Marketplace,http://www.target.com,tel:+18042669002,or@target.com,https://contactus.target.com/contactus,https://instagram.com/target,https://youtube.com/target,null,null,https://facebook.com/target
Pentagon Centre,https://www.kimcorealty.com/properties/pentagon-centre/111620/view,tel:+18338004343,null,https://www.kimcorealty.com/properties/contacts/find,https://instagram.com/kimcorealty,https://youtube.com/kimcorealty,https://twitter.com/kimcorealty,https://linkedin.com/company/kimco-realty-corporation,https://facebook.com/kimcorealty
The Shops at 5807,https://www.shop5807.com,tel:+18042885807,5807shopgirls@gmail.com,https://www.shop5807.com/contact-us,https://instagram.com/shopsat5807,null,https://twitter.com/shopsat5807,null,https://facebook.com/theshopsat5807
"Virginia Avenue Mall-Clarksville, VA",http://facebook.com/virginia.avenue.mall,tel:+14343622124,null,null,null,null,null,null,http://facebook.com/virginia.avenue.mall
The Shops at High Street,null,tel:+19732182346,null,null,null,null,null,null,null
Pier Gift Shop LLC,null,tel:+17574282480,null,null,null,null,null,null,null
Wythe Candy & Gourmet Shop,http://www.wythecandy.com,tel:+17572294406,null,https://wythecandy.com/contact,https://instagram.com/wythecandy,null,null,null,https://facebook.com/wythecandy
Fairfax Court,https://wpgus.com/property/fairfax-court,tel:+16146219000,null,https://wpgus.com/contact-us,https://instagram.com/wpgsocial,null,null,https://linkedin.com/company/washington-prime-group-inc,https://facebook.com/wpgsocial
CityCenterDC,http://www.citycenterdc.com,tel:+12022899000,null,https://www.citycenterdc.com/contact,https://instagram.com/citycenterdc,https://youtube.com/user/AkrisOfficialChannel,https://twitter.com/citycenterdc,https://linkedin.com/company/akris_2,https://facebook.com/citycenterdc
DC USA,http://shopdcusa.com,tel:+12022324047,info@shopdcusa.com,http://shopdcusa.com/contact-dcusa.html,null,null,null,null,null
I Love DC Gifts,https://www.ilovedcgifts.com,tel:+12028032349,null,null,https://instagram.com/starsandstripes.dc,null,null,null,null
Metro Variety Shop,null,tel:+12028422466,null,null,null,null,null,null,null
DC-Souvenirs,null,tel:+12028980800,null,null,null,null,null,null,null
Shops at Dakota Crossing,null,tel:+12025781396,null,null,null,null,null,null,null
Shop Made in DC,https://www.shopmadeindc.com,tel:+12022701529,corporate@shopmadeindc.com,null,null,null,null,null,null
Shop Made in DC,http://shopmadeindc.com,tel:+12029055799,corporate@shopmadeindc.com,null,null,null,null,null,null
The Washington Harbour,http://www.thewashingtonharbour.com,tel:+12022955007,null,https://thewashingtonharbour.com/contact,null,null,null,null,null
Shop Made In DC,http://shopmadeindc.com,tel:+12022704065,corporate@shopmadeindc.com,null,null,null,null,null,null
Washington Welcome Center,https://www.downtowndc.org/go/washington-welcome-center,tel:+12023476609,null,https://www.downtowndc.org/contact,https://instagram.com/downtowndcbid,https://youtube.com/@DowntownDCBID,http://twitter.com/downtowndcbid,https://linkedin.com/company/downtowndc-bid,http://facebook.com/downtowndcbid
White House Gifts,http://www.whitehousegifts.com,tel:+12027379500,customerservice@whitehousegifts.com,null,null,null,null,null,null
Georgetown Park,http://www.georgetownpark.com,null,susie.sherling@jamestownlp.com,null,https://instagram.com/georgetown_park,null,null,null,https://facebook.com/georgetownparkdc
Hechinger Mall,http://www.aacrealty.com/portfolio/hechinger-mall,null,jagus@aacrealty.com,http://www.aacrealty.com/contact,null,null,null,null,null
Washington DC Gift Shop,http://www.dcgiftshop.com,tel:+12022853238,you@dcgiftshop.com,https://www.dcgiftshop.com/contactus.html,null,null,https://twitter.com/dcgiftshop,null,https://facebook.com/washingtondcgiftshop
